2.300000000000000100e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.349999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.399999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.449999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.550000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.650000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.750000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.849999999999999756e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.899999999999999800e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.949999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.049999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.099999999999999978e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.150000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000067e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.250000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.350000000000000200e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.449999999999999734e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.549999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.649999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.850000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.950000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.050000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.099999999999999756e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.149999999999999800e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.199999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.249999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.299999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.349999999999999978e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.450000000000000067e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.550000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000200e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.650000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.699999999999999734e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.749999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.799999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.849999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.899999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.949999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.050000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.150000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.250000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.350000000000000311e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000355e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.450000000000000400e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.550000000000000488e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000533e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.649999999999999467e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.699999999999999512e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.749999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.799999999999999600e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.849999999999999645e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.899999999999999689e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.949999999999999734e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.049999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.099999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.149999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.199999999999999956e-01 1.392375407536063481e+00 1.395158532667797102e+00
6.250000000000000000e-01 1.409738969732040825e+00 1.407293732450553669e+00
6.300000000000000044e-01 1.428261869992868860e+00 1.419371834942332322e+00
6.350000000000000089e-01 1.447784790018347589e+00 1.430631698212519121e+00
6.400000000000000133e-01 1.468244416418808651e+00 1.441691575214492094e+00
6.450000000000000178e-01 1.489539538866738955e+00 1.451662879640001513e+00
6.500000000000000222e-01 1.511541427881804456e+00 1.460555845265661512e+00
6.550000000000000266e-01 1.534063750163759732e+00 1.468857093652756518e+00
6.600000000000000311e-01 1.556613486972993510e+00 1.473379936285893477e+00
6.650000000000000355e-01 1.579427972695178761e+00 1.477737490257923225e+00
6.700000000000000400e-01 1.601456934550355760e+00 1.479757862371956945e+00
6.750000000000000444e-01 1.623003549165262349e+00 1.480709911773142151e+00
6.800000000000000488e-01 1.643671207699314962e+00 1.481271892341795571e+00
6.850000000000000533e-01 1.661701089194929759e+00 1.480623323833493599e+00
6.899999999999999467e-01 1.679389627914927630e+00 1.480136059736638643e+00
6.949999999999999512e-01 1.691325843379634319e+00 1.480093796689225583e+00
6.999999999999999556e-01 1.701711461560061478e+00 1.480196527105251514e+00
7.049999999999999600e-01 1.709695619686077306e+00 1.480809094691372563e+00
7.099999999999999645e-01 1.714352418075796081e+00 1.482099899826824441e+00
7.149999999999999689e-01 1.718860845464641907e+00 1.483342303140807061e+00
7.199999999999999734e-01 1.721075234114047614e+00 1.484498926833503374e+00
7.249999999999999778e-01 1.723178738269488974e+00 1.485602910700501544e+00
7.299999999999999822e-01 1.726175567653987608e+00 1.486361780438396618e+00
7.349999999999999867e-01 1.729795314384946714e+00 1.486853329689436398e+00
7.399999999999999911e-01 1.733528796658427185e+00 1.487192064368761946e+00
7.449999999999999956e-01 1.739315811400016232e+00 1.486565191494107374e+00
7.500000000000000000e-01 1.744762991316702871e+00 1.486007679912511925e+00
7.550000000000000044e-01 1.750681834091613265e+00 1.484280546175979154e+00
7.600000000000000089e-01 1.756576983839413408e+00 1.482218486515774591e+00
7.650000000000000133e-01 1.762037462754045603e+00 1.479924995743074012e+00
7.700000000000000178e-01 1.766972820519161047e+00 1.476776297714052166e+00
7.750000000000000222e-01 1.771573172218372960e+00 1.473968256058767468e+00
7.800000000000000266e-01 1.774107180311257803e+00 1.470155316809251600e+00
7.850000000000000311e-01 1.776092932118487067e+00 1.466576408929311848e+00
7.900000000000000355e-01 1.776322967186884094e+00 1.462699585495200960e+00
7.950000000000000400e-01 1.774407899775212627e+00 1.458413679620244263e+00
8.000000000000000444e-01 1.772489169570382828e+00 1.454701233535694804e+00
8.050000000000000488e-01 1.767513349294546510e+00 1.449793388910308733e+00
8.100000000000000533e-01 1.762760295931414367e+00 1.445633412859050004e+00
8.149999999999999467e-01 1.756278970928542904e+00 nan
8.199999999999999512e-01 1.748794215153588238e+00 nan
8.249999999999999556e-01 1.741219327059732924e+00 nan
8.299999999999999600e-01 1.731303217833446650e+00 nan
8.349999999999999645e-01 1.722095124776466424e+00 nan
8.399999999999999689e-01 nan nan
8.449999999999999734e-01 nan nan
8.499999999999999778e-01 nan nan
8.549999999999999822e-01 nan nan
8.599999999999999867e-01 nan nan
8.649999999999999911e-01 nan nan
8.699999999999999956e-01 nan nan
8.750000000000000000e-01 nan nan
8.800000000000000044e-01 nan nan
8.850000000000000089e-01 nan nan
8.900000000000000133e-01 nan nan
8.950000000000000178e-01 nan nan
9.000000000000000222e-01 nan nan
9.050000000000000266e-01 nan nan
9.100000000000000311e-01 nan nan
9.150000000000000355e-01 nan nan
9.200000000000000400e-01 nan nan
9.250000000000000444e-01 nan nan
9.300000000000000488e-01 nan nan
9.350000000000000533e-01 nan nan
9.399999999999999467e-01 nan nan
9.449999999999999512e-01 nan nan
9.499999999999999556e-01 nan nan
9.549999999999999600e-01 nan nan
9.599999999999999645e-01 nan nan
9.649999999999999689e-01 nan nan
9.699999999999999734e-01 nan nan
9.749999999999999778e-01 nan nan
9.799999999999999822e-01 nan nan
9.849999999999999867e-01 nan nan
9.899999999999999911e-01 nan nan
9.949999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
